"Sample ID","dataset_uri","display_name","Dataset Summary"
"MBSMPL0020-6-448","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-449","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-45","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-450","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-451","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-452","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-453","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-454","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-455","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-456","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-457","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-458","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-459","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-46","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-460","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-461","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-462","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-463","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-464","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-465","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-466","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-467","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-468","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-469","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-47","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-470","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-471","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-472","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-473","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-474","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-475","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-476","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-477","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-478","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-479","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-48","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-480","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-481","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-482","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-483","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-484","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-485","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-486","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-487","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-488","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-489","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-49","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-490","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-491","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-492","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-493","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-494","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-495","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-496","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-497","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-498","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-499","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-5","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-50","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-500","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-501","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-502","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-503","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-504","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-505","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-506","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-507","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-508","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-509","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-51","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-510","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-511","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-512","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-513","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-514","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-515","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-516","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-517","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-518","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-519","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-52","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-520","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-521","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-522","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-523","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-524","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-525","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-526","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-527","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-528","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-529","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-53","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-530","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-531","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-532","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-533","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-534","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-535","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-536","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-537","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-538","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-539","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-54","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-540","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-541","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-542","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-543","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-544","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-545","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-546","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-547","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-548","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-549","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-55","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-550","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-551","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-552","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-553","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-554","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-555","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-556","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-557","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-558","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-559","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-56","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-560","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-561","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-562","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-563","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-564","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-565","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-566","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-567","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-568","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-569","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-57","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-570","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-571","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-572","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-573","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-574","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-575","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-576","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-577","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-578","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-579","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-58","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-580","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-581","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-582","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-583","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-584","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-585","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-586","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-587","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-588","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-589","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-59","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-590","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-591","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-592","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-593","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-594","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-595","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-596","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-597","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-598","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-599","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-6","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-60","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-600","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-601","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-602","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-603","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-604","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-605","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-606","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-607","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-608","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-609","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-61","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-610","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-611","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-612","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-613","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-614","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-615","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-616","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-617","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-618","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-619","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-62","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-620","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-621","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-622","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-623","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-624","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-625","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
"MBSMPL0020-6-626","record/dataset/DS_b17cff2c2d","ECAM","Early life microbiome in context of antibiotic exposures, cesarean section, and formula feeding"
